source_diagram,source_id,source_name,source_up,source_hgnc,source_type,source_all,interaction_type,target_id,target_name,target_up,target_hgnc,target_type,target_all,reaction_annotation,org_source_id,org_target_id
WP4880,W17_71,ISGs,NA,NA,PROTEIN,NA,CONSPUMPTION,W17_29,NA,NA,NA,STATE_TRANSITION,NA,NA,f1bfb,c04cc
WP4880,W17_29,NA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,W17_35,c82e3,NA,NA,COMPLEX,urn:miriam:ensembl:ENSG00000055332;urn:miriam:ensembl:ENSG00000089127;urn:miriam:ensembl:ENSG00000111335;urn:miriam:ensembl:ENSG00000111331,NA,c04cc,c82e3
WP4880,W17_62,PLpro_space_(nsp3),NA,NA,PROTEIN,urn:miriam:refseq:YP_009725299.1,CONSPUMPTION,W17_23,NA,NA,NA,NEGATIVE_INFLUENCE,NA,NA,e9fd0,ba761
WP4880,W17_23,NA,NA,NA,NEGATIVE_INFLUENCE,NA,PRODUCTION,W17_84,TRAF6,NA,NA,GENE,urn:miriam:ensembl:ENSG00000175104,NA,ba761,fe40f
WP4880,W17_33,nsp15,NA,NA,PROTEIN,NA,CONSPUMPTION,W17_94,NA,NA,NA,NEGATIVE_INFLUENCE,NA,NA,c625e,id6248a0cf
WP4880,W17_94,NA,NA,NA,NEGATIVE_INFLUENCE,NA,PRODUCTION,W17_35,c82e3,NA,NA,COMPLEX,urn:miriam:ensembl:ENSG00000055332;urn:miriam:ensembl:ENSG00000089127;urn:miriam:ensembl:ENSG00000111335;urn:miriam:ensembl:ENSG00000111331,NA,id6248a0cf,c82e3
WP4880,W17_56,3b,UNIPROT:P59633,NA,PROTEIN,urn:miriam:uniprot:P59633,CONSPUMPTION,W17_67,NA,NA,NA,NEGATIVE_INFLUENCE,NA,NA,e6060,edd33
WP4880,W17_67,NA,NA,NA,NEGATIVE_INFLUENCE,NA,PRODUCTION,W17_57,IRF3,NA,NA,GENE,urn:miriam:ensembl:ENSG00000126456,NA,edd33,e7683
WP4880,W17_74,RIPK1,NA,NA,GENE,urn:miriam:ensembl:ENSG00000137275,CONSPUMPTION,W17_101,NA,NA,NA,REDUCED_PHYSICAL_STIMULATION,NA,NA,f3ad2,id8f5bbbe4
WP4880,W17_101,NA,NA,NA,REDUCED_PHYSICAL_STIMULATION,NA,PRODUCTION,W17_83,fc0ce,NA,NA,COMPLEX,urn:miriam:ensembl:ENSG00000213341;urn:miriam:ensembl:ENSG00000104365;urn:miriam:ensembl:ENSG00000269335,NA,id8f5bbbe4,fc0ce
WP4880,W17_48,dd322,NA,NA,COMPLEX,urn:miriam:ensembl:ENSG00000105397;urn:miriam:ensembl:ENSG00000162434,CONSPUMPTION,W17_88,NA,NA,NA,REDUCED_PHYSICAL_STIMULATION,NA,NA,dd322,id38b9357c
WP4880,W17_88,NA,NA,NA,REDUCED_PHYSICAL_STIMULATION,NA,PRODUCTION,W17_42,d46a8,NA,NA,COMPLEX,urn:miriam:ensembl:ENSG00000170581;urn:miriam:ensembl:ENSG00000115415;urn:miriam:ensembl:ENSG00000213928,NA,id38b9357c,d46a8
WP4880,W17_39,4a,NA,NA,PROTEIN,NA,CONSPUMPTION,W17_5,NA,NA,NA,NEGATIVE_INFLUENCE,NA,NA,cbc6c,a5527
WP4880,W17_5,NA,NA,NA,NEGATIVE_INFLUENCE,NA,PRODUCTION,W17_57,IRF3,NA,NA,GENE,urn:miriam:ensembl:ENSG00000126456,NA,a5527,e7683
WP4880,W17_18,3a,UNIPROT:P59632,NA,PROTEIN,urn:miriam:uniprot:P59632,CONSPUMPTION,W17_13,NA,NA,NA,NEGATIVE_INFLUENCE,NA,NA,b7423,ad7f1
WP4880,W17_13,NA,NA,NA,NEGATIVE_INFLUENCE,NA,PRODUCTION,W17_41,NFKB1,NA,NA,GENE,urn:miriam:ensembl:ENSG00000109320,NA,ad7f1,d3bcb
WP4880,W17_9,INF_minus_I,NA,NA,PROTEIN,NA,CONSPUMPTION,W17_97,NA,NA,NA,STATE_TRANSITION,NA,NA,a9f04,id782ae218
WP4880,W17_97,NA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,W17_37,INF_minus_I,NA,NA,PROTEIN,NA,NA,id782ae218,cae33
WP4880,W17_59,N,NA,NA,PROTEIN,urn:miriam:wikidata:Q89457519,CONSPUMPTION,W17_96,NA,NA,NA,NEGATIVE_INFLUENCE,NA,NA,e932d,id764393e3
WP4880,W17_96,NA,NA,NA,NEGATIVE_INFLUENCE,NA,PRODUCTION,W17_57,IRF3,NA,NA,GENE,urn:miriam:ensembl:ENSG00000126456,NA,id764393e3,e7683
WP4880,W17_62,PLpro_space_(nsp3),NA,NA,PROTEIN,urn:miriam:refseq:YP_009725299.1,CONSPUMPTION,W17_95,NA,NA,NA,NEGATIVE_INFLUENCE,NA,NA,e9fd0,id72e167d2
WP4880,W17_95,NA,NA,NA,NEGATIVE_INFLUENCE,NA,PRODUCTION,W17_57,IRF3,NA,NA,GENE,urn:miriam:ensembl:ENSG00000126456,NA,id72e167d2,e7683
WP4880,W17_61,9b,UNIPROT:P59636,NA,PROTEIN,urn:miriam:uniprot:P59636,CONSPUMPTION,W17_102,NA,NA,NA,NEGATIVE_INFLUENCE,NA,NA,e9876,id981e6cb4
WP4880,W17_102,NA,NA,NA,NEGATIVE_INFLUENCE,NA,PRODUCTION,W17_8,MAVS,NA,NA,GENE,urn:miriam:ensembl:ENSG00000088888,NA,id981e6cb4,a978e
WP4880,W17_60,PLPro,NA,NA,PROTEIN,NA,CONSPUMPTION,W17_2,NA,NA,NA,NEGATIVE_INFLUENCE,NA,NA,e9521,a258c
WP4880,W17_2,NA,NA,NA,NEGATIVE_INFLUENCE,NA,PRODUCTION,W17_41,NFKB1,NA,NA,GENE,urn:miriam:ensembl:ENSG00000109320,NA,a258c,d3bcb
WP4880,W17_24,bc0e3,NA,NA,COMPLEX,urn:miriam:ensembl:ENSG00000183735;urn:miriam:ensembl:ENSG00000263528,CONSPUMPTION,W17_80,NA,NA,NA,REDUCED_PHYSICAL_STIMULATION,NA,NA,bc0e3,fa67c
WP4880,W17_80,NA,NA,NA,REDUCED_PHYSICAL_STIMULATION,NA,PRODUCTION,W17_57,IRF3,NA,NA,GENE,urn:miriam:ensembl:ENSG00000126456,NA,fa67c,e7683
WP4880,W17_37,INF_minus_I,NA,NA,PROTEIN,NA,CONSPUMPTION,W17_89,NA,NA,NA,UNKNOWN_TRANSITION,NA,NA,cae33,id3cf0d202
WP4880,W17_89,NA,NA,NA,UNKNOWN_TRANSITION,NA,PRODUCTION,W17_20,b8407,NA,NA,COMPLEX,urn:miriam:ensembl:ENSG00000159110;urn:miriam:ensembl:ENSG00000142166,NA,id3cf0d202,b8407
WP4880,W17_8,MAVS,NA,NA,GENE,urn:miriam:ensembl:ENSG00000088888,CONSPUMPTION,W17_100,NA,NA,NA,REDUCED_PHYSICAL_STIMULATION,NA,NA,a978e,id82ecd04c
WP4880,W17_100,NA,NA,NA,REDUCED_PHYSICAL_STIMULATION,NA,PRODUCTION,W17_82,TBK1,NA,NA,GENE,urn:miriam:ensembl:ENSG00000183735,NA,id82ecd04c,fb718
WP4880,W17_79,MYD88,NA,NA,GENE,urn:miriam:ensembl:ENSG00000172936,CONSPUMPTION,W17_34,NA,NA,NA,REDUCED_PHYSICAL_STIMULATION,NA,NA,f8b63,c6c90
WP4880,W17_34,NA,NA,NA,REDUCED_PHYSICAL_STIMULATION,NA,PRODUCTION,W17_84,TRAF6,NA,NA,GENE,urn:miriam:ensembl:ENSG00000175104,NA,c6c90,fe40f
WP4880,W17_31,TLR7,NA,NA,GENE,urn:miriam:ensembl:ENSG00000196664,CONSPUMPTION,W17_16,NA,NA,NA,UNKNOWN_TRANSITION,NA,NA,c3d61,b1a40
WP4880,W17_16,NA,NA,NA,UNKNOWN_TRANSITION,NA,PRODUCTION,W17_79,MYD88,NA,NA,GENE,urn:miriam:ensembl:ENSG00000172936,NA,b1a40,f8b63
WP4880,W17_76,TRAF3,NA,NA,GENE,urn:miriam:ensembl:ENSG00000131323,CONSPUMPTION,W17_68,NA,NA,NA,REDUCED_PHYSICAL_STIMULATION,NA,NA,f673f,ef27c
WP4880,W17_68,NA,NA,NA,REDUCED_PHYSICAL_STIMULATION,NA,PRODUCTION,W17_82,TBK1,NA,NA,GENE,urn:miriam:ensembl:ENSG00000183735,NA,ef27c,fb718
WP4880,W17_54,E,UNIPROT:P59637,NA,PROTEIN,urn:miriam:uniprot:P59637,CONSPUMPTION,W17_86,NA,NA,NA,NEGATIVE_INFLUENCE,NA,NA,e5c2e,ff758
WP4880,W17_86,NA,NA,NA,NEGATIVE_INFLUENCE,NA,PRODUCTION,W17_41,NFKB1,NA,NA,GENE,urn:miriam:ensembl:ENSG00000109320,NA,ff758,d3bcb
WP4880,W17_27,7a,UNIPROT:P59635,NA,PROTEIN,urn:miriam:uniprot:P59635,CONSPUMPTION,W17_81,NA,NA,NA,NEGATIVE_INFLUENCE,NA,NA,c0237,fa9c7
WP4880,W17_81,NA,NA,NA,NEGATIVE_INFLUENCE,NA,PRODUCTION,W17_41,NFKB1,NA,NA,GENE,urn:miriam:ensembl:ENSG00000109320,NA,fa9c7,d3bcb
WP4880,W17_63,M,UNIPROT:P59596,NA,PROTEIN,urn:miriam:uniprot:P59596,CONSPUMPTION,W17_53,NA,NA,NA,NEGATIVE_INFLUENCE,NA,NA,ea9e0,e3799
WP4880,W17_53,NA,NA,NA,NEGATIVE_INFLUENCE,NA,PRODUCTION,W17_72,CHUK,NA,NA,GENE,urn:miriam:ensembl:ENSG00000213341,NA,e3799,f1ceb
WP4880,W17_84,TRAF6,NA,NA,GENE,urn:miriam:ensembl:ENSG00000175104,CONSPUMPTION,W17_28,NA,NA,NA,REDUCED_PHYSICAL_STIMULATION,NA,NA,fe40f,c039d
WP4880,W17_28,NA,NA,NA,REDUCED_PHYSICAL_STIMULATION,NA,PRODUCTION,W17_83,fc0ce,NA,NA,COMPLEX,urn:miriam:ensembl:ENSG00000213341;urn:miriam:ensembl:ENSG00000104365;urn:miriam:ensembl:ENSG00000269335,NA,c039d,fc0ce
WP4880,W17_69,PAMP,NA,NA,UNKNOWN,NA,CONSPUMPTION,W17_90,NA,NA,NA,UNKNOWN_TRANSITION,NA,NA,efdda,id3f333171
WP4880,W17_90,NA,NA,NA,UNKNOWN_TRANSITION,NA,PRODUCTION,W17_31,TLR7,NA,NA,GENE,urn:miriam:ensembl:ENSG00000196664,NA,id3f333171,c3d61
WP4880,W17_83,fc0ce,NA,NA,COMPLEX,urn:miriam:ensembl:ENSG00000213341;urn:miriam:ensembl:ENSG00000104365;urn:miriam:ensembl:ENSG00000269335,CONSPUMPTION,W17_49,NA,NA,NA,NEGATIVE_INFLUENCE,NA,NA,fc0ce,de0a5
WP4880,W17_49,NA,NA,NA,NEGATIVE_INFLUENCE,NA,PRODUCTION,W17_17,NFKBIA,NA,NA,GENE,urn:miriam:ensembl:ENSG00000100906,NA,de0a5,b6958
WP4880,W17_54,E,UNIPROT:P59637,NA,PROTEIN,urn:miriam:uniprot:P59637,CONSPUMPTION,W17_22,NA,NA,NA,NEGATIVE_INFLUENCE,NA,NA,e5c2e,b9b9b
WP4880,W17_22,NA,NA,NA,NEGATIVE_INFLUENCE,NA,PRODUCTION,W17_52,e2203,NA,NA,COMPLEX,urn:miriam:ensembl:ENSG00000107643;urn:miriam:ensembl:ENSG00000112062,NA,b9b9b,e2203
WP4880,W17_79,MYD88,NA,NA,GENE,urn:miriam:ensembl:ENSG00000172936,CONSPUMPTION,W17_98,NA,NA,NA,REDUCED_PHYSICAL_STIMULATION,NA,NA,f8b63,id7c297d34
WP4880,W17_98,NA,NA,NA,REDUCED_PHYSICAL_STIMULATION,NA,PRODUCTION,W17_76,TRAF3,NA,NA,GENE,urn:miriam:ensembl:ENSG00000131323,NA,id7c297d34,f673f
WP4876,W18_3,NFKB1_space_p105,NA,NA,GENE,urn:miriam:ensembl:ENSG00000109320,CONSPUMPTION,W18_12,NA,NA,NA,STATE_TRANSITION,NA,NA,ae8f7,id56c2671f
WP4876,W18_5,b6589,NA,NA,COMPLEX,urn:miriam:refseq:YP_009724391;urn:miriam:ensembl:ENSG00000131323,PHYSICAL_STIMULATION,W18_12,NA,NA,NA,STATE_TRANSITION,NA,NA,b6589,id56c2671f
WP4876,W18_12,NA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,W18_10,NFKB1,NA,NA,GENE,urn:miriam:ensembl:ENSG00000109320,NA,id56c2671f,dc151
WP4876,W18_7,pro_minus_IL1B,NA,NA,RNA,urn:miriam:ensembl:ENSG00000125538,CONSPUMPTION,W18_14,NA,NA,NA,STATE_TRANSITION,NA,NA,d3559,idaa5a11ed
WP4876,W18_14,NA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,W18_1,pro_minus_IL1B,NA,NA,GENE,urn:miriam:ensembl:ENSG00000125538,NA,idaa5a11ed,a1e57
WP4876,W18_2,pro_minus_CASP1,NA,NA,GENE,urn:miriam:ensembl:ENSG00000137752,CONSPUMPTION,W18_13,NA,NA,NA,STATE_TRANSITION,NA,NA,a2318,id7ef1c6cf
WP4876,W18_5,b6589,NA,NA,COMPLEX,urn:miriam:refseq:YP_009724391;urn:miriam:ensembl:ENSG00000131323,PHYSICAL_STIMULATION,W18_13,NA,NA,NA,STATE_TRANSITION,NA,NA,b6589,id7ef1c6cf
WP4876,W18_13,NA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,W18_4,CASP1,NA,NA,GENE,urn:miriam:ensembl:ENSG00000137752,NA,id7ef1c6cf,b43c2
WP4876,W18_8,d72a0,NA,NA,COMPLEX,urn:miriam:ensembl:ENSG00000173039;urn:miriam:ensembl:ENSG00000109320,CONSPUMPTION,W18_16,NA,NA,NA,STATE_TRANSITION,NA,NA,d72a0,ide9837dad
WP4876,W18_16,NA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,W18_7,pro_minus_IL1B,NA,NA,RNA,urn:miriam:ensembl:ENSG00000125538,NA,ide9837dad,d3559
WP4876,W18_1,pro_minus_IL1B,NA,NA,GENE,urn:miriam:ensembl:ENSG00000125538,CONSPUMPTION,W18_11,NA,NA,NA,STATE_TRANSITION,NA,NA,a1e57,ed3f9
WP4876,W18_4,CASP1,NA,NA,GENE,urn:miriam:ensembl:ENSG00000137752,CATALYSIS,W18_11,NA,NA,NA,STATE_TRANSITION,NA,NA,b43c2,ed3f9
WP4876,W18_11,NA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,W18_6,IL1B,NA,NA,GENE,urn:miriam:ensembl:ENSG00000125538,NA,ed3f9,b860a
WP4876,W18_9,Chloroquine,NA,NA,SIMPLE_MOLECULE,urn:miriam:wikidata:Q422438,CONSPUMPTION,W18_15,NA,NA,NA,NEGATIVE_INFLUENCE,NA,PUBMED:16418198,d8fdf,idb1ca554
WP4876,W18_15,NA,NA,NA,NEGATIVE_INFLUENCE,NA,PRODUCTION,W18_7,pro_minus_IL1B,NA,NA,RNA,urn:miriam:ensembl:ENSG00000125538,PUBMED:16418198,idb1ca554,d3559
WP4884,W19_15,NKRF,NA,NA,GENE,urn:miriam:ncbigene:55922,CONSPUMPTION,W19_2,NA,NA,NA,NEGATIVE_INFLUENCE,NA,NA,ea9bc,acca6
WP4884,W19_2,NA,NA,NA,NEGATIVE_INFLUENCE,NA,PRODUCTION,W19_5,b533f,NA,NA,COMPLEX,urn:miriam:ncbigene:3122;urn:miriam:ncbigene:3123;urn:miriam:ncbigene:3126;urn:miriam:ncbigene:3127,NA,acca6,b533f
WP4884,W19_15,NKRF,NA,NA,GENE,urn:miriam:ncbigene:55922,CONSPUMPTION,W19_9,NA,NA,NA,NEGATIVE_INFLUENCE,NA,NA,ea9bc,c049f
WP4884,W19_9,NA,NA,NA,NEGATIVE_INFLUENCE,NA,PRODUCTION,W19_13,dbed0,NA,NA,COMPLEX,urn:miriam:ncbigene:7535;urn:miriam:ncbigene:3932;urn:miriam:ncbigene:2534,NA,c049f,dbed0
WP4884,W19_15,NKRF,NA,NA,GENE,urn:miriam:ncbigene:55922,CONSPUMPTION,W19_10,NA,NA,NA,NEGATIVE_INFLUENCE,NA,NA,ea9bc,cb292
WP4884,W19_10,NA,NA,NA,NEGATIVE_INFLUENCE,NA,PRODUCTION,W19_12,d2540,NA,NA,COMPLEX,urn:miriam:ncbigene:919;urn:miriam:ncbigene:28639;urn:miriam:ncbigene:28755;urn:miriam:ncbigene:916;urn:miriam:ncbigene:917,NA,cb292,d2540
WP4884,W19_15,NKRF,NA,NA,GENE,urn:miriam:ncbigene:55922,CONSPUMPTION,W19_3,NA,NA,NA,STATE_TRANSITION,NA,NA,ea9bc,aff81
WP4884,W19_3,NA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,W19_8,bebbf,NA,NA,COMPLEX,urn:miriam:ncbigene:3576;urn:miriam:ncbigene:3569,NA,aff81,bebbf
WP4884,W19_15,NKRF,NA,NA,GENE,urn:miriam:ncbigene:55922,CONSPUMPTION,W19_16,NA,NA,NA,NEGATIVE_INFLUENCE,NA,NA,ea9bc,id2a0ea132
WP4884,W19_16,NA,NA,NA,NEGATIVE_INFLUENCE,NA,PRODUCTION,W19_11,cb65d,NA,NA,COMPLEX,urn:miriam:ncbigene:920;urn:miriam:ncbigene:926;urn:miriam:ncbigene:925;urn:miriam:ncbigene:914,NA,id2a0ea132,cb65d
WP4884,W19_14,SARS_minus_CoV_minus_2_space_ORFs,NA,NA,PHENOTYPE,urn:miriam:wikipathways:WP4846,CONSPUMPTION,W19_19,NA,NA,NA,UNKNOWN_POSITIVE_INFLUENCE,NA,NA,e9691,idea6a7587
WP4884,W19_19,NA,NA,NA,UNKNOWN_POSITIVE_INFLUENCE,NA,PRODUCTION,W19_6,b7705,NA,NA,COMPLEX,urn:miriam:wikidata:Q87917572;urn:miriam:wikidata:Q89686805;urn:miriam:pubmed:32838362,NA,idea6a7587,b7705
WP4884,W19_15,NKRF,NA,NA,GENE,urn:miriam:ncbigene:55922,CONSPUMPTION,W19_18,NA,NA,NA,STATE_TRANSITION,NA,NA,ea9bc,idd72cdda3
WP4884,W19_18,NA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,W19_4,b120d,NA,NA,COMPLEX,urn:miriam:ncbigene:5725029;urn:miriam:ncbigene:3929;urn:miriam:ncbigene:10394;urn:miriam:ncbigene:1401;urn:miriam:ncbigene:64386,NA,idd72cdda3,b120d
WP4884,W19_6,b7705,NA,NA,COMPLEX,urn:miriam:wikidata:Q87917572;urn:miriam:wikidata:Q89686805;urn:miriam:pubmed:32838362,CONSPUMPTION,W19_17,NA,NA,NA,STATE_TRANSITION,NA,NA,b7705,id8e00894d
WP4884,W19_17,NA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,W19_15,NKRF,NA,NA,GENE,urn:miriam:ncbigene:55922,NA,id8e00894d,ea9bc
WP4884,W19_15,NKRF,NA,NA,GENE,urn:miriam:ncbigene:55922,CONSPUMPTION,W19_1,NA,NA,NA,NEGATIVE_INFLUENCE,NA,NA,ea9bc,aa453
WP4884,W19_1,NA,NA,NA,NEGATIVE_INFLUENCE,NA,PRODUCTION,W19_7,b7f53,NA,NA,COMPLEX,urn:miriam:ncbigene:3497;urn:miriam:ncbigene:3500;urn:miriam:ncbigene:3501;urn:miriam:ncbigene:3543;urn:miriam:ncbigene:3538;urn:miriam:ncbigene:3503,NA,aa453,b7f53
WP4961,W20_11,STING1,NA,NA,GENE,urn:miriam:ensembl:ENSG00000184584,CONSPUMPTION,W20_25,NA,NA,NA,STATE_TRANSITION,NA,NA,c14f2,e0e13
WP4961,W20_25,NA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,W20_36,NLRP3,NA,NA,GENE,urn:miriam:ensembl:ENSG00000162711,NA,e0e13,f72d3
WP4961,W20_38,Cytosolic_space_DNA_br_(viral_space_DNA_space_and_space_damaged_space_mtDNA),NA,NA,GENE,NA,CONSPUMPTION,W20_40,NA,NA,NA,UNKNOWN_TRANSITION,NA,NA,fa31c,fc1c4
WP4961,W20_40,NA,NA,NA,UNKNOWN_TRANSITION,NA,PRODUCTION,W20_2,CGAS,NA,NA,GENE,urn:miriam:ensembl:ENSG00000164430,NA,fc1c4,a9c5b
WP4961,W20_30,ITPR1,NA,NA,GENE,urn:miriam:ensembl:ENSG00000150995,CONSPUMPTION,W20_49,NA,NA,NA,STATE_TRANSITION,NA,NA,ea20e,idab07d001
WP4961,W20_49,NA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,W20_22,Calcium_space_release,NA,NA,PHENOTYPE,NA,NA,idab07d001,d8293
WP4961,W20_22,Calcium_space_release,NA,NA,PHENOTYPE,NA,CONSPUMPTION,W20_18,NA,NA,NA,STATE_TRANSITION,NA,NA,d8293,cc8bf
WP4961,W20_18,NA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,W20_24,GSDMD,NA,NA,GENE,urn:miriam:ensembl:ENSG00000104518,NA,cc8bf,dcc65
WP4961,W20_11,STING1,NA,NA,GENE,urn:miriam:ensembl:ENSG00000184584,CONSPUMPTION,W20_26,NA,NA,NA,STATE_TRANSITION,NA,NA,c14f2,e393d
WP4961,W20_26,NA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,W20_39,fb896,NA,NA,COMPLEX,urn:miriam:ensembl:ENSG00000263528;urn:miriam:ensembl:ENSG00000183735,NA,e393d,fb896
WP4961,W20_4,NLRX1,NA,NA,GENE,urn:miriam:ensembl:ENSG00000160703,CONSPUMPTION,W20_16,NA,NA,NA,NEGATIVE_INFLUENCE,NA,NA,ab61d,ca979
WP4961,W20_16,NA,NA,NA,NEGATIVE_INFLUENCE,NA,PRODUCTION,W20_11,STING1,NA,NA,GENE,urn:miriam:ensembl:ENSG00000184584,NA,ca979,c14f2
WP4961,W20_32,IRF3,NA,NA,GENE,urn:miriam:ensembl:ENSG00000126456,CONSPUMPTION,W20_52,NA,NA,NA,STATE_TRANSITION,NA,NA,f0259,idf594d3e0
WP4961,W20_52,NA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,W20_29,IRF3,NA,NA,GENE,urn:miriam:ensembl:ENSG00000126456,NA,idf594d3e0,e9185
WP4961,W20_28,e7a9d,NA,NA,COMPLEX,urn:miriam:ensembl:ENSG00000109320;urn:miriam:ensembl:ENSG00000100906;urn:miriam:ensembl:ENSG00000173039;urn:miriam:ensembl:ENSG00000146232;urn:miriam:ensembl:ENSG00000162924,CONSPUMPTION,W20_7,NA,NA,NA,STATE_TRANSITION,NA,NA,e7a9d,b3b9f
WP4961,W20_7,NA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,W20_12,c329d,NA,NA,COMPLEX,urn:miriam:ensembl:ENSG00000173039;urn:miriam:ensembl:ENSG00000162924;urn:miriam:ensembl:ENSG00000109320,NA,b3b9f,c329d
WP4961,W20_13,c72d7,NA,NA,COMPLEX,urn:miriam:ensembl:ENSG00000173039;urn:miriam:ensembl:ENSG00000100906;urn:miriam:ensembl:ENSG00000146232;urn:miriam:ensembl:ENSG00000109320;urn:miriam:ensembl:ENSG00000162924,CONSPUMPTION,W20_17,NA,NA,NA,UNKNOWN_TRANSITION,NA,NA,c72d7,cb0f5
WP4961,W20_44,fef8c,NA,NA,COMPLEX,urn:miriam:ensembl:ENSG00000269335;urn:miriam:ensembl:ENSG00000104365;urn:miriam:ensembl:ENSG00000213341,PHYSICAL_STIMULATION,W20_17,NA,NA,NA,UNKNOWN_TRANSITION,NA,NA,fef8c,cb0f5
WP4961,W20_17,NA,NA,NA,UNKNOWN_TRANSITION,NA,PRODUCTION,W20_28,e7a9d,NA,NA,COMPLEX,urn:miriam:ensembl:ENSG00000109320;urn:miriam:ensembl:ENSG00000100906;urn:miriam:ensembl:ENSG00000173039;urn:miriam:ensembl:ENSG00000146232;urn:miriam:ensembl:ENSG00000162924,NA,cb0f5,e7a9d
WP4961,W20_10,cGAMP,NA,NA,SIMPLE_MOLECULE,urn:miriam:obo.chebi:CHEBI%3A71580,CONSPUMPTION,W20_37,NA,NA,NA,STATE_TRANSITION,NA,NA,bd7f8,f8097
WP4961,W20_37,NA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,W20_11,STING1,NA,NA,GENE,urn:miriam:ensembl:ENSG00000184584,NA,f8097,c14f2
WP4961,W20_31,Angiotensin_space_II,NA,NA,SIMPLE_MOLECULE,urn:miriam:obo.chebi:CHEBI%3A2719,CONSPUMPTION,W20_53,NA,NA,NA,STATE_TRANSITION,NA,NA,ecfbd,idf6aa73a2
WP4961,W20_53,NA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,W20_11,STING1,NA,NA,GENE,urn:miriam:ensembl:ENSG00000184584,NA,idf6aa73a2,c14f2
WP4961,W20_29,IRF3,NA,NA,GENE,urn:miriam:ensembl:ENSG00000126456,CONSPUMPTION,W20_20,NA,NA,NA,STATE_TRANSITION,NA,NA,e9185,d60dd
WP4961,W20_20,NA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,W20_27,IFNB1,NA,NA,GENE,urn:miriam:ensembl:ENSG00000171855,NA,d60dd,e699d
WP4961,W20_39,fb896,NA,NA,COMPLEX,urn:miriam:ensembl:ENSG00000263528;urn:miriam:ensembl:ENSG00000183735,CONSPUMPTION,W20_48,NA,NA,NA,STATE_TRANSITION,NA,NA,fb896,id9ea5ec2d
WP4961,W20_48,NA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,W20_32,IRF3,NA,NA,GENE,urn:miriam:ensembl:ENSG00000126456,NA,id9ea5ec2d,f0259
WP4961,W20_12,c329d,NA,NA,COMPLEX,urn:miriam:ensembl:ENSG00000173039;urn:miriam:ensembl:ENSG00000162924;urn:miriam:ensembl:ENSG00000109320,CONSPUMPTION,W20_41,NA,NA,NA,STATE_TRANSITION,NA,NA,c329d,fc9fd
WP4961,W20_41,NA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,W20_8,Cytokines,NA,NA,GENE,NA,NA,fc9fd,b9d10
WP4961,W20_1,Pyroptosis,NA,NA,PHENOTYPE,NA,CONSPUMPTION,W20_34,NA,NA,NA,STATE_TRANSITION,NA,NA,a367e,f3a2a
WP4961,W20_34,NA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,W20_5,F3,NA,NA,GENE,urn:miriam:ensembl:ENSG00000117525,NA,f3a2a,ae651
WP4961,W20_28,e7a9d,NA,NA,COMPLEX,urn:miriam:ensembl:ENSG00000109320;urn:miriam:ensembl:ENSG00000100906;urn:miriam:ensembl:ENSG00000173039;urn:miriam:ensembl:ENSG00000146232;urn:miriam:ensembl:ENSG00000162924,CONSPUMPTION,W20_23,NA,NA,NA,STATE_TRANSITION,NA,NA,e7a9d,d99fa
WP4961,W20_23,NA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,W20_19,d1991,NA,NA,COMPLEX,urn:miriam:ensembl:ENSG00000100906;urn:miriam:ensembl:ENSG00000146232,NA,d99fa,d1991
WP4961,W20_3,Intravenous_br_immunoglobulins,NA,NA,UNKNOWN,NA,CONSPUMPTION,W20_45,NA,NA,NA,UNKNOWN_TRANSITION,NA,NA,aa4ea,id231333be
WP4961,W20_45,NA,NA,NA,UNKNOWN_TRANSITION,NA,PRODUCTION,W20_35,FCGR2A,NA,NA,GENE,urn:miriam:ensembl:ENSG00000143226,NA,id231333be,f7129
WP4961,W20_36,NLRP3,NA,NA,GENE,urn:miriam:ensembl:ENSG00000162711,CONSPUMPTION,W20_14,NA,NA,NA,STATE_TRANSITION,NA,NA,f72d3,c76d4
WP4961,W20_14,NA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,W20_15,IL1B,NA,NA,GENE,urn:miriam:ensembl:ENSG00000125538,NA,c76d4,c9a82
